Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
800259,SGB2016IIIA,SOVEREIGN GOLD BOND 2016 TRANC,Active,G ,,,,
800260,697GOI2026,697GOI2026,Active,G ,,,,
800261,679GOI2029,679GOI2029,Active,G ,,,,
800262,657GOI2033,657GOI2033,Active,G ,,,,
800263,706GOI2046,706GOI2046,Active,G ,,,,
800264,662GOI2051,662GOI2051,Active,G ,,,,
800265,SGB2016IV,SOVERIEGN GOLD BOND 2016 TRANC,Active,G ,,,,
800266,679GOI2027,679GOI2027,Active,G ,,,,
800267,795GOI2026,795GOI2026,Active,G ,,,,
800268,SGBMAY25,SOVEREIGN GOLD BOND 2017 SERIE,Active,G ,,,,
800269,SGBJULY25,SOVEREIGN GOLD BOND 2017 SERIE,Active,G ,,,,
800270,SGBOCT25,SOVEREIGN GOLD BOND 2017 SERIE,Active,G ,,,,
800271,SGBOCT25A,SOVEREIGN GOLD BOND 2017 SERIE,Active,G ,,,,
800272,668GOI2031,668GOI2031,Active,G ,,,,
800273,SGBOCT25B,SOVEREIGN GOLD BOND 2017 SERIE,Active,G ,,,,
800274,SGBNOV25,SOVEREIGN GOLD BOND 2017 SERIE,Active,G ,,,,
800275,SGBNOV25A,SOVEREIGN GOLD BOND 2017 SERIE,Active,G ,,,,
800276,SGBNOV25B,SOVEREIGN GOLD BOND 2017 SERIE,Active,G ,,,,
810565,808UPSDL25,808UP2025,Active,G ,,,,
810566,805GUSDL25,805GUJ2025,Active,G ,,,,
810567,829RAJSDL25,829RAJ2025,Active,G ,,,,
810568,832PUSDL25,832PUNJ25,Active,G ,,,,
810569,590BIHSDL17,590BIH2017,Active,G ,,,,
810570,825MAHSDL25,825MAH25,Active,G ,,,,
810571,824KERSDL25,824KERALA25,Active,G ,,,,
810572,590TNSDL17,590TN2017,Active,G ,,,,
810573,799MAHSDL25,799MAHSDL25,Active,G ,,,,
912253,ICICM57,ICICI Bank Ltd,Active,F ,48000.00,NA          ,Banks,Debentures and Bonds
912254,ICICM58,ICICI Bank Ltd,Active,F ,10000.00,NA          ,Banks,Debentures and Bonds
912320,ICMMP58,ICICI Bank Ltd,Active,F ,10000.00,INE005A11309,Banks,Debentures and Bonds
912333,ICMMP61,ICICI Bank Ltd,Active,F ,10000.00,INE005A11341,Banks,Debentures and Bonds
912356,ICMMP64,ICICI Bank Ltd,Active,F ,4000.00,INE005A11382,Banks,Debentures and Bonds
912420,ICMMP71,ICICI Bank Ltd,Active,F ,5000.00,INE005A11531,Banks,Debentures and Bonds
912433,ICMMP73,ICICI Bank Ltd,Active,F ,5400.00,INE005A11572,Banks,Debentures and Bonds
912452,ICMMP75,ICICI Bank Ltd,Active,F ,5400.00,INE005A11614,Banks,Debentures and Bonds
912459,PELCCD,Piramal Enterprises Ltd,Active,F ,107600.00,INE140A08SX5,,Debentures and Bonds
929001,759PUNEMB27,PUNE MUNI BOND-7.59%-20-6-27-P,Active,F ,1000000.00,INE807X08017,,Debentures and Bonds
934583,RELINFRSR3,Reliance Infrastructure Ltd,Active,F ,100000.00,INE036A07039,Electric Utilities,Debentures and Bonds
934784,LTNCDIV,L&amp;T Finance Ltd - Secured Redeemable Non-Convertible Debentures(NCDs),Active,F ,1000.00,INE523E07459,Finance (including NBFCs),Debentures and Bonds
934845,975TCFS19,Tata Capital Financial Services Ltd,Active,F ,100000.00,INE306N07BK0,Other Financial Services,Debentures and Bonds
934846,975TCFS19II,Tata Capital Financial Services Ltd,Active,F ,1000.00,INE306N07BL8,Other Financial Services,Debentures and Bonds
934847,1050TCFS19,Tata Capital Financial Services Ltd,Active,F ,1000.00,INE306N07BM6,Other Financial Services,Debentures and Bonds
934848,1050TCFS19A,Tata Capital Financial Services Ltd,Active,F ,1000.00,INE306N07BN4,Other Financial Services,Debentures and Bonds
934854,1275IIFL18,India Infoline Finance Ltd,Active,F ,1000.00,INE866I08139,Finance (including NBFCs),Debentures and Bonds
934855,1275IIFL18A,India Infoline Finance Ltd,Active,F ,1000.00,INE866I08147,Finance (including NBFCs),Debentures and Bonds
934856,0IIFL18,India Infoline Finance Ltd,Active,F ,1000.00,INE866I08154,Finance (including NBFCs),Debentures and Bonds
934867,RFL18G,Religare Finvest Ltd,Active,F ,1000.00,INE958G07841,Other Financial Services,Debentures and Bonds
934868,RFL18H,Religare Finvest Ltd,Active,F ,1000.00,INE958G07858,Other Financial Services,Debentures and Bonds
934873,0MFL18,Muthoot Finance Ltd,Active,F ,1000.00,INE414G07241,Finance (including NBFCs),Debentures and Bonds
934874,984SREIA,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07QU5,Finance (including NBFCs),Debentures and Bonds
934875,992SREIB,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07QV3,Finance (including NBFCs),Debentures and Bonds
934876,1030SREIC,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07QX9,Finance (including NBFCs),Debentures and Bonds
934877,1025SREID,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07QW1,Finance (including NBFCs),Debentures and Bonds
934878,SREI19E,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07QZ4,Finance (including NBFCs),Debentures and Bonds
934879,SREI19F,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07QY7,Finance (including NBFCs),Debentures and Bonds
934883,11SREI18IV,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07RH0,Finance (including NBFCs),Debentures and Bonds
934884,SREI2016V,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07RK4,Finance (including NBFCs),Debentures and Bonds
934885,SREI2019VI,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07RL2,Finance (including NBFCs),Debentures and Bonds
934887,980STFC18,Shriram Transport Finance Co. Ltd.,Active,F ,500.00,INE721A07FV5,Finance (including NBFCs),Debentures and Bonds
934888,940STFC18,Shriram Transport Finance Co. Ltd.,Active,F ,1000.00,INE721A07FW3,Finance (including NBFCs),Debentures and Bonds
934890,0STFC18,Shriram Transport Finance Co. Ltd.,Active,F ,500.00,INE721A07FY9,Finance (including NBFCs),Debentures and Bonds
934893,1150MFL18,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07274,Finance (including NBFCs),Debentures and Bonds
934896,12MFL18,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07308,Finance (including NBFCs),Debentures and Bonds
934900,0MFL18A,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07340,Finance (including NBFCs),Debentures and Bonds
934901,0MFL19,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G08215,Finance (including NBFCs),Debentures and Bonds
934906,1116SIFL18,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07RX7,Finance (including NBFCs),Debentures and Bonds
934907,1085SIFL18,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07RY5,Finance (including NBFCs),Debentures and Bonds
934908,1100SIFL18,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07RZ2,Finance (including NBFCs),Debentures and Bonds
934909,1175SIFL18,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07SA3,Finance (including NBFCs),Debentures and Bonds
934910,0SIFL18,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07SB1,Finance (including NBFCs),Debentures and Bonds
934913,12IIFLIII18,India Infoline Finance Ltd,Active,F ,1000.00,INE866I07594,Finance (including NBFCs),Debentures and Bonds
934914,12IIFLIV18,India Infoline Finance Ltd,Active,F ,1000.00,INE866I07602,Finance (including NBFCs),Debentures and Bonds
934916,1075STFC18,Shriram Transport Finance Co. Ltd.,Active,F ,1000.00,INE721A07GS9,Finance (including NBFCs),Debentures and Bonds
934917,1075STF20,Shriram Transport Finance Co. Ltd.,Active,F ,1000.00,INE721A07GT7,Finance (including NBFCs),Debentures and Bonds
934919,0STFC18V,Shriram Transport Finance Co. Ltd.,Active,F ,1000.00,INE721A07GV3,Finance (including NBFCs),Debentures and Bonds
934920,0STFC20VI,Shriram Transport Finance Co. Ltd.,Active,F ,1000.00,INE721A07GW1,Finance (including NBFCs),Debentures and Bonds
934923,1075MFL18C,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07373,Finance (including NBFCs),Debentures and Bonds
934926,1125MFL18F,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07407,Finance (including NBFCs),Debentures and Bonds
934930,0MFL2018J,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07449,Finance (including NBFCs),Debentures and Bonds
934931,0MFL2019K,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G08223,Finance (including NBFCs),Debentures and Bonds
934932,1152IIHF18,INDIA INFOLINE HOUSING FINANCE Ltd,Active,F ,1000.00,INE477L07040,Housing Finance ,Debentures and Bonds
934934,1075SCUF18H,Shriram-City Union Finance Ltd.,Active,F ,1000.00,INE722A07463,Finance (including NBFCs),Debentures and Bonds
934935,1075SCUF19I,Shriram-City Union Finance Ltd.,Active,F ,1000.00,INE722A07471,Finance (including NBFCs),Debentures and Bonds
934937,1075SCUF18K,Shriram-City Union Finance Ltd.,Active,F ,1000.00,INE722A07497,Finance (including NBFCs),Debentures and Bonds
934938,1075SCUF19L,Shriram-City Union Finance Ltd.,Active,F ,1000.00,INE722A07505,Finance (including NBFCs),Debentures and Bonds
934939,1075SCUF19M,Shriram-City Union Finance Ltd.,Active,F ,666.70,INE722A07513,Finance (including NBFCs),Debentures and Bonds
934947,1150MFL19H,Manappuram Finance Ltd,Active,F ,1000.00,INE522D07636,Finance (including NBFCs),Debentures and Bonds
934948,12MFL19I,Manappuram Finance Ltd,Active,F ,1000.00,INE522D07644,Finance (including NBFCs),Debentures and Bonds
934949,0MFL19J,Manappuram Finance Ltd,Active,F ,1000.00,INE522D07651,Finance (including NBFCs),Debentures and Bonds
934950,0MFL19K,Manappuram Finance Ltd,Active,F ,1000.00,INE522D07669,Finance (including NBFCs),Debentures and Bonds
934953,1185ECL19C,ECL Finance Ltd,Active,F ,1000.00,INE804I07SI2,Electric Utilities,Debentures and Bonds
934954,0ECL2019D,ECL Finance Ltd,Active,F ,1000.00,INE804I07SJ0,Electric Utilities,Debentures and Bonds
934957,1075MFL19,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07472,Finance (including NBFCs),Debentures and Bonds
934960,1125MFL19VI,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07506,Finance (including NBFCs),Debentures and Bonds
934964,0MFL19X,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07548,Finance (including NBFCs),Debentures and Bonds
934965,0MFL20XI,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G08231,Finance (including NBFCs),Debentures and Bonds
934973,115SREI19H,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07SN6,Finance (including NBFCs),Debentures and Bonds
934974,1175SREI19I,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07SO4,Finance (including NBFCs),Debentures and Bonds
934975,1094SREI19J,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07SP1,Finance (including NBFCs),Debentures and Bonds
934976,1116SREI19K,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07SQ9,Finance (including NBFCs),Debentures and Bonds
934977,125SREI19L,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07SS5,Finance (including NBFCs),Debentures and Bonds
934992,1343MMFL19,Muthoottu Mini Financiers Ltd,Active,F ,1000.00,INE101Q07086,Financial Institutions,Debentures and Bonds
934998,1025MFL19C,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07571,Finance (including NBFCs),Debentures and Bonds
935004,1075MFL19F,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07605,Finance (including NBFCs),Debentures and Bonds
935012,0MFL2019J,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07647,Finance (including NBFCs),Debentures and Bonds
935014,0MFL20K,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G08249,Finance (including NBFCs),Debentures and Bonds
935016,12IIHFL2020,INDIA INFOLINE HOUSING FINANCE Ltd,Active,F ,1000.00,INE477L08014,Housing Finance ,Debentures and Bonds
935018,0IIHFL2020,INDIA INFOLINE HOUSING FINANCE Ltd,Active,F ,1000.00,INE477L08022,Housing Finance ,Debentures and Bonds
935034,115MFL19,Manappuram Finance Ltd,Active,F ,1000.00,INE522D07750,Finance (including NBFCs),Debentures and Bonds
935036,12MFL19,Manappuram Finance Ltd,Active,F ,1000.00,INE522D07768,Finance (including NBFCs),Debentures and Bonds
935038,0MFL2019,Manappuram Finance Ltd,Active,F ,1000.00,INE522D07776,Finance (including NBFCs),Debentures and Bonds
935040,0MFL2020,Manappuram Finance Ltd,Active,F ,1000.00,INE522D07784,Finance (including NBFCs),Debentures and Bonds
935046,1085SCUF19,Shriram-City Union Finance Ltd,Active,F ,1000.00,INE722A07547,Finance (including NBFCs),Debentures and Bonds
935052,0SCUF19,Shriram-City Union Finance Ltd,Active,F ,1000.00,INE722A07570,Finance (including NBFCs),Debentures and Bonds
935066,1343KFL19,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07078,Finance (including NBFCs),Debentures and Bonds
935074,1140SREI19,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07SW7,Finance (including NBFCs),Debentures and Bonds
935076,1150SREI19,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07SX5,Finance (including NBFCs),Debentures and Bonds
935078,1200SREI19,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07SY3,Finance (including NBFCs),Debentures and Bonds
935080,0SREI19,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07SZ0,Finance (including NBFCs),Debentures and Bonds
935086,1095SREI19,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07TC7,Finance (including NBFCs),Debentures and Bonds
935088,12ECL20I,ECL Finance Ltd,Active,F ,1000.00,INE804I08601,Electric Utilities,Debentures and Bonds
935090,12ECL20II,ECL Finance Ltd,Active,F ,1000.00,INE804I08619,Electric Utilities,Debentures and Bonds
935092,0ECL20III,ECL Finance Ltd,Active,F ,1000.00,INE804I08627,Electric Utilities,Debentures and Bonds
935098,1025MFL19D,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07670,Finance (including NBFCs),Debentures and Bonds
935104,1075MFL19G,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07704,Finance (including NBFCs),Debentures and Bonds
935112,0MFL2019L,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07746,Finance (including NBFCs),Debentures and Bonds
935114,0MFL20L,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G08256,Finance (including NBFCs),Debentures and Bonds
935116,11MML2018A,Midland Microfin Ltd,Active,F ,10000.00,INE884Q07012,Finance (including NBFCs),Debentures and Bonds
935118,11MML2018B,Midland Microfin Ltd,Active,F ,10000.00,INE884Q07046,Finance (including NBFCs),Debentures and Bonds
935120,115MML2020C,Midland Microfin Ltd,Active,F ,10000.00,INE884Q07020,Finance (including NBFCs),Debentures and Bonds
935122,115MML2020D,Midland Microfin Ltd,Active,F ,10000.00,INE884Q07053,Finance (including NBFCs),Debentures and Bonds
935124,12MML2024E,Midland Microfin Ltd,Active,F ,10000.00,INE884Q07038,Finance (including NBFCs),Debentures and Bonds
935126,12MML2024F,Midland Microfin Ltd,Active,F ,10000.00,INE884Q07061,Finance (including NBFCs),Debentures and Bonds
935130,10STFC19,Shriram Transport Finance Co Ltd,Active,F ,1000.00,INE721A07HI8,Finance (including NBFCs),Debentures and Bonds
935132,1015STFC21,Shriram Transport Finance Co Ltd,Active,F ,1000.00,INE721A07HJ6,Finance (including NBFCs),Debentures and Bonds
935134,957STFC19,Shriram Transport Finance Co Ltd,Active,F ,1000.00,INE721A07HK4,Finance (including NBFCs),Debentures and Bonds
935136,971STFC21,Shriram Transport Finance Co Ltd,Active,F ,1000.00,INE721A07HL2,Finance (including NBFCs),Debentures and Bonds
935140,0STFC2019,Shriram Transport Finance Co Ltd,Active,F ,1000.00,INE721A07HN8,Finance (including NBFCs),Debentures and Bonds
935142,0STFC2021,Shriram Transport Finance Co Ltd,Active,F ,1000.00,INE721A07HO6,Finance (including NBFCs),Debentures and Bonds
935148,1125MFL19,MUTHOOT FINCORP Ltd,Active,F ,1000.00,INE549K07113,Finance (including NBFCs),Debentures and Bonds
935154,1075MFL19A,MUTHOOT FINCORP Ltd,Active,F ,1000.00,INE549K07147,Finance (including NBFCs),Debentures and Bonds
935162,1175MFL19,MUTHOOT FINCORP Ltd,Active,F ,1000.00,INE549K07188,Finance (including NBFCs),Debentures and Bonds
935174,0MMFL20,Muthoottu Mini Financiers Ltd,Active,F ,1000.00,INE101Q08019,Financial Institutions,Debentures and Bonds
935188,0KFL2020,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07144,Finance (including NBFCs),Debentures and Bonds
935192,0DSK2020,DSKulkarni Developers Ltd,Active,F ,5000.00,INE891A07037,Realty,Debentures and Bonds
935194,1265DSK2020,DSKulkarni Developers Ltd,Active,F ,25000.00,INE891A07045,Realty,Debentures and Bonds
935196,1275DSK2021,DSKulkarni Developers Ltd,Active,F ,5000.00,INE891A07029,Realty,Debentures and Bonds
935202,1025MFL2019,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07779,Finance (including NBFCs),Debentures and Bonds
935208,105MFL19A,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07803,Finance (including NBFCs),Debentures and Bonds
935216,0MFL2019A,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07845,Finance (including NBFCs),Debentures and Bonds
935217,0MFL2021,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G08264,Finance (including NBFCs),Debentures and Bonds
935234,1125MFL19H,Manappuram Finance Ltd,Active,F ,1000.00,INE522D07883,Finance (including NBFCs),Debentures and Bonds
935236,115MFL19I,Manappuram Finance Ltd,Active,F ,1000.00,INE522D07891,Finance (including NBFCs),Debentures and Bonds
935238,0MFL19JX,Manappuram Finance Ltd,Active,F ,1000.00,INE522D07826,Finance (including NBFCs),Debentures and Bonds
935240,0MFL2021K,Manappuram Finance Ltd,Active,F ,1000.00,INE522D07834,Finance (including NBFCs),Debentures and Bonds
935248,12MFL20D,MUTHOOT FINCORP Ltd,Active,F ,1000.00,INE549K08087,Finance (including NBFCs),Debentures and Bonds
935262,1225MFL20K,MUTHOOT FINCORP Ltd,Active,F ,1000.00,INE549K08095,Finance (including NBFCs),Debentures and Bonds
935272,0KFL2018E,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07193,Finance (including NBFCs),Debentures and Bonds
935274,13KFL2020F,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q08019,Finance (including NBFCs),Debentures and Bonds
935276,0KFL2020G,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q08027,Finance (including NBFCs),Debentures and Bonds
935288,1072SREI19F,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07TM6,Finance (including NBFCs),Debentures and Bonds
935290,1125SREI19G,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07TN4,Finance (including NBFCs),Debentures and Bonds
935292,0SREI19H,SREI Infrastructure Finance Ltd,Active,F ,1000.00,INE872A07TO2,Finance (including NBFCs),Debentures and Bonds
935300,0MFL2018D,Muthoottu Mini Financiers Ltd,Active,F ,1000.00,INE101Q07177,Financial Institutions,Debentures and Bonds
935302,12MFL2020E,Muthoottu Mini Financiers Ltd,Active,F ,1000.00,INE101Q08027,Financial Institutions,Debentures and Bonds
935304,1275MFL20F,Muthoottu Mini Financiers Ltd,Active,F ,1000.00,INE101Q08043,Financial Institutions,Debentures and Bonds
935306,0MFL2020G,Muthoottu Mini Financiers Ltd,Active,F ,1000.00,INE101Q08050,Financial Institutions,Debentures and Bonds
935309,BLUENCDSR2,Blue Dart Express Ltd.,Active,F ,10.00,INE233B08095,Transportation - Logistics,Debentures and Bonds
935310,BLUENCDSR3,Blue Dart Express Ltd.,Active,F ,10.00,INE233B08103,Transportation - Logistics,Debentures and Bonds
935311,980IFCI19A,IFCI Ltd,Active,F ,1000.00,INE039A07751,Financial Institutions,Debentures and Bonds
935313,0IFCI19B,IFCI Ltd,Active,F ,1000.00,INE039A07769,Financial Institutions,Debentures and Bonds
935315,940IFCI19C,IFCI Ltd,Active,F ,1000.00,INE039A07777,Financial Institutions,Debentures and Bonds
935317,990IFCI21D,IFCI Ltd,Active,F ,1000.00,INE039A07785,Financial Institutions,Debentures and Bonds
935319,0IFCI21E,IFCI Ltd,Active,F ,1000.00,INE039A07793,Financial Institutions,Debentures and Bonds
935321,990IFCI24F,IFCI Ltd,Active,F ,1000.00,INE039A07801,Financial Institutions,Debentures and Bonds
935323,0IFCI24G,IFCI Ltd,Active,F ,1000.00,INE039A07819,Financial Institutions,Debentures and Bonds
935327,1025MFL17,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07860,Finance (including NBFCs),Debentures and Bonds
935329,10MFL19,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07878,Finance (including NBFCs),Debentures and Bonds
935333,1050MFL17,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07894,Finance (including NBFCs),Debentures and Bonds
935335,1025MFL19,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07902,Finance (including NBFCs),Debentures and Bonds
935341,0MFL17A,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07936,Finance (including NBFCs),Debentures and Bonds
935343,0MFL19A,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07944,Finance (including NBFCs),Debentures and Bonds
935345,0MFL21,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G08272,Finance (including NBFCs),Debentures and Bonds
935347,935IFCI20,IFCI Ltd,Active,F ,1000.00,INE039A07827,Financial Institutions,Debentures and Bonds
935349,0IFCI20,IFCI Ltd,Active,F ,1000.00,INE039A07835,Financial Institutions,Debentures and Bonds
935351,940IFCI25,IFCI Ltd,Active,F ,1000.00,INE039A07843,Financial Institutions,Debentures and Bonds
935353,0IFCI25,IFCI Ltd,Active,F ,1000.00,INE039A07850,Financial Institutions,Debentures and Bonds
935355,10ECL18,ECL Finance Ltd,Active,F ,1000.00,INE804I07ZI7,Electric Utilities,Debentures and Bonds
935357,1045ECL18,ECL Finance Ltd,Active,F ,1000.00,INE804I07ZJ5,Electric Utilities,Debentures and Bonds
935359,0ECL18A,ECL Finance Ltd,Active,F ,1000.00,INE804I07ZK3,Electric Utilities,Debentures and Bonds
935361,1015ECL20,ECL Finance Ltd,Active,F ,1000.00,INE804I07ZL1,Electric Utilities,Debentures and Bonds
935363,1060ECL20,ECL Finance Ltd,Active,F ,1000.00,INE804I07ZM9,Electric Utilities,Debentures and Bonds
935365,0ECL20,ECL Finance Ltd,Active,F ,1000.00,INE804I07ZN7,Electric Utilities,Debentures and Bonds
935375,125KFL2018E,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07243,Finance (including NBFCs),Debentures and Bonds
935377,0KFL2018F,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07250,Finance (including NBFCs),Debentures and Bonds
935379,0KFL2021G,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07268,Finance (including NBFCs),Debentures and Bonds
935381,13KFL2021H,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q08035,Finance (including NBFCs),Debentures and Bonds
935383,849NTPC25,NTPC Ltd,Active,F ,12.50,INE733E07JP6,Electric Utilities,Debentures and Bonds
935389,1125SFL18C,Sakthi Finance Ltd,Active,F ,100.00,INE302E07037,Finance (including NBFCs),Debentures and Bonds
935391,1125SFL18D,Sakthi Finance Ltd,Active,F ,100.00,INE302E07045,Finance (including NBFCs),Debentures and Bonds
